filename,start.time,end.time,min.frq,max.frq,label,box_length,Recording_ID,Genus,Specific_epithet,Subspecies,English_name,Recordist,Country,Locality,Latitude,Longitude,Vocalization_type,Audio_file,License,Url,Quality,Time,Date,Altitude,file.name,Spectrogram_small,Spectrogram_med,Spectrogram_large,Spectrogram_full,Length,Uploaded,Other_species,Remarks,Bird_seen,Playback_used,Other_species1,Other_species2,Other_species3,path,filename_new,path_new
Antilophia_bokermanni_118707.mp3,38.021,38.977,1.8037,11.9534,ANTBOK,0.955999999999996,118707,Antilophia,bokermanni,,Araripe Manakin,GABRIEL LEITE,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"male, song",//www.xeno-canto.org/118707/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/118707,B,08:30,2012-12-01,950,XC118707-Antilophia bokermanni_Crato_1094.mp3,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-small.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-med.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-large.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-full.png,1:05,2013-01-21,,,yes,no,NA,NA,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_118707.mp3",Antilophia_bokermanni_118707.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_118707.mp3"
Antilophia_bokermanni_118707.mp3,50.726,51.791,1.0787,11.9016,ANTBOK,1.0649999999999977,118707,Antilophia,bokermanni,,Araripe Manakin,GABRIEL LEITE,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"male, song",//www.xeno-canto.org/118707/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/118707,B,08:30,2012-12-01,950,XC118707-Antilophia bokermanni_Crato_1094.mp3,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-small.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-med.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-large.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-full.png,1:05,2013-01-21,,,yes,no,NA,NA,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_118707.mp3",Antilophia_bokermanni_118707.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_118707.mp3"
Antilophia_bokermanni_118707.mp3,62.597,63.737,0.8716,11.9534,ANTBOK,1.1400000000000006,118707,Antilophia,bokermanni,,Araripe Manakin,GABRIEL LEITE,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"male, song",//www.xeno-canto.org/118707/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/118707,B,08:30,2012-12-01,950,XC118707-Antilophia bokermanni_Crato_1094.mp3,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-small.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-med.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-large.png,//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC118707-full.png,1:05,2013-01-21,,,yes,no,NA,NA,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_118707.mp3",Antilophia_bokermanni_118707.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_118707.mp3"
Antilophia_bokermanni_121938.mp3,0.887,1.972,1.1305,11.5909,ANTBOK,1.085,121938,Antilophia,bokermanni,,Araripe Manakin,Dan Lane,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"call, song",//www.xeno-canto.org/121938/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/121938,B,12:00,2013-01-16,950,XC121938-Antilophia bockermanni130116_T48.mp3,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-small.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-med.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-large.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-full.png,0:31,2013-02-19,NA,"Natural vocalizations from an adult male perched about 3-6m up in midstory of semi-humid grotto with taller trees at edge of water park.
img:http://www.flickr.com/photos/8013969@N03/8443235356/",yes,no,Coereba flaveola,Cyclarhis gujanensis,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121938.mp3",Antilophia_bokermanni_121938.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121938.mp3"
Antilophia_bokermanni_121938.mp3,25.875,26.006,1.0721,4.4534,ANTBOK,0.13100000000000023,121938,Antilophia,bokermanni,,Araripe Manakin,Dan Lane,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"call, song",//www.xeno-canto.org/121938/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/121938,B,12:00,2013-01-16,950,XC121938-Antilophia bockermanni130116_T48.mp3,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-small.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-med.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-large.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-full.png,0:31,2013-02-19,NA,"Natural vocalizations from an adult male perched about 3-6m up in midstory of semi-humid grotto with taller trees at edge of water park.
img:http://www.flickr.com/photos/8013969@N03/8443235356/",yes,no,Coereba flaveola,Cyclarhis gujanensis,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121938.mp3",Antilophia_bokermanni_121938.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121938.mp3"
Antilophia_bokermanni_121938.mp3,26.011,27.03,1.3956,4.865,ANTBOK,1.019000000000002,121938,Antilophia,bokermanni,,Araripe Manakin,Dan Lane,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"call, song",//www.xeno-canto.org/121938/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/121938,B,12:00,2013-01-16,950,XC121938-Antilophia bockermanni130116_T48.mp3,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-small.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-med.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-large.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121938-full.png,0:31,2013-02-19,NA,"Natural vocalizations from an adult male perched about 3-6m up in midstory of semi-humid grotto with taller trees at edge of water park.
img:http://www.flickr.com/photos/8013969@N03/8443235356/",yes,no,Coereba flaveola,Cyclarhis gujanensis,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121938.mp3",Antilophia_bokermanni_121938.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121938.mp3"
Antilophia_bokermanni_121939.mp3,1.051,2.002,1.0721,4.7474,ANTBOK,0.9509999999999998,121939,Antilophia,bokermanni,,Araripe Manakin,Dan Lane,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"call, song",//www.xeno-canto.org/121939/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/121939,B,12:00,2013-01-16,950,XC121939-Antilophia bockermanni130116_T49.mp3,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-small.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-med.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-large.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-full.png,0:32,2013-02-19,NA,"Natural vocalizations from an adult male perched about 3-6m up in midstory of semi-humid grotto with taller trees at edge of water park.
img:http://www.flickr.com/photos/8013969@N03/8443235356/",yes,no,Coereba flaveola,Cyclarhis gujanensis,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3",Antilophia_bokermanni_121939.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3"
Antilophia_bokermanni_121939.mp3,2.427,2.983,1.1603,4.1887,ANTBOK,0.556,121939,Antilophia,bokermanni,,Araripe Manakin,Dan Lane,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"call, song",//www.xeno-canto.org/121939/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/121939,B,12:00,2013-01-16,950,XC121939-Antilophia bockermanni130116_T49.mp3,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-small.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-med.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-large.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-full.png,0:32,2013-02-19,NA,"Natural vocalizations from an adult male perched about 3-6m up in midstory of semi-humid grotto with taller trees at edge of water park.
img:http://www.flickr.com/photos/8013969@N03/8443235356/",yes,no,Coereba flaveola,Cyclarhis gujanensis,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3",Antilophia_bokermanni_121939.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3"
Antilophia_bokermanni_121939.mp3,23.475,24.002,1.1015,4.2181,ANTBOK,0.5269999999999975,121939,Antilophia,bokermanni,,Araripe Manakin,Dan Lane,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"call, song",//www.xeno-canto.org/121939/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/121939,B,12:00,2013-01-16,950,XC121939-Antilophia bockermanni130116_T49.mp3,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-small.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-med.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-large.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-full.png,0:32,2013-02-19,NA,"Natural vocalizations from an adult male perched about 3-6m up in midstory of semi-humid grotto with taller trees at edge of water park.
img:http://www.flickr.com/photos/8013969@N03/8443235356/",yes,no,Coereba flaveola,Cyclarhis gujanensis,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3",Antilophia_bokermanni_121939.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3"
Antilophia_bokermanni_121939.mp3,24.019,24.639,1.4544,4.4534,ANTBOK,0.620000000000001,121939,Antilophia,bokermanni,,Araripe Manakin,Dan Lane,Brazil,"Arajara Park, Crato, Ceará",-7.2464,-39.4942,"call, song",//www.xeno-canto.org/121939/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/121939,B,12:00,2013-01-16,950,XC121939-Antilophia bockermanni130116_T49.mp3,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-small.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-med.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-large.png,//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121939-full.png,0:32,2013-02-19,NA,"Natural vocalizations from an adult male perched about 3-6m up in midstory of semi-humid grotto with taller trees at edge of water park.
img:http://www.flickr.com/photos/8013969@N03/8443235356/",yes,no,Coereba flaveola,Cyclarhis gujanensis,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3",Antilophia_bokermanni_121939.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_121939.mp3"
Antilophia_bokermanni_164120.mp3,12.146,13.41,1.5204,11.982,ANTBOK,1.2639999999999993,164120,Antilophia,bokermanni,,Araripe Manakin,Jefferson Bob,Brazil,"Nascente do Granjeiro, Crato, state of Ceará",-7.2817,-39.4373,song,//www.xeno-canto.org/164120/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/164120,C,13:00,2013-10-27,700,XC164120-Soldadinho do Araripe.mp3,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-small.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-med.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-large.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-full.png,0:57,2014-01-11,,,yes,no,NA,NA,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_164120.mp3",Antilophia_bokermanni_164120.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_164120.mp3"
Antilophia_bokermanni_164120.mp3,29.469,30.003,1.5204,11.8936,ANTBOK,0.5339999999999989,164120,Antilophia,bokermanni,,Araripe Manakin,Jefferson Bob,Brazil,"Nascente do Granjeiro, Crato, state of Ceará",-7.2817,-39.4373,song,//www.xeno-canto.org/164120/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/164120,C,13:00,2013-10-27,700,XC164120-Soldadinho do Araripe.mp3,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-small.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-med.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-large.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-full.png,0:57,2014-01-11,,,yes,no,NA,NA,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_164120.mp3",Antilophia_bokermanni_164120.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_164120.mp3"
Antilophia_bokermanni_164120.mp3,30.006,30.655,1.9035,11.8936,ANTBOK,0.6490000000000009,164120,Antilophia,bokermanni,,Araripe Manakin,Jefferson Bob,Brazil,"Nascente do Granjeiro, Crato, state of Ceará",-7.2817,-39.4373,song,//www.xeno-canto.org/164120/download,//creativecommons.org/licenses/by-nc-sa/3.0/,//www.xeno-canto.org/164120,C,13:00,2013-10-27,700,XC164120-Soldadinho do Araripe.mp3,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-small.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-med.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-large.png,//www.xeno-canto.org/sounds/uploaded/MVUPZPOXGT/ffts/XC164120-full.png,0:57,2014-01-11,,,yes,no,NA,NA,NA,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_164120.mp3",Antilophia_bokermanni_164120.mp3,"D:/CM,Inc/git_repos/4Earth/labeling/ANTBOK/Antilophia_bokermanni_164120.mp3"
